Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	GPM	17600	24000	3	35094.2	29739.2	25.494	0.706	0.0512013	338.141	1	23353	0.0420561	0.390549	1
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	68	147	1	0	0	0	0	0.0	1.8	0.0	0	0	Straight	0	4740.2	4742.0	LINESTRING(-95.506970 30.216340,-95.506942 30.216297)
0	69	1	254	0	1	108	270	0.0	18.5	48.5	1	0	Straight	0	4742.0	4790.5	LINESTRING(-95.506942 30.216297,-95.506519 30.215655)
0	70	254	255	0	1	36	90	0.0	14.1	24.1	1	0	Straight	0	4790.5	4814.6	LINESTRING(-95.506519 30.215655,-95.506326 30.215407,-95.506050 30.215123)
0	71	255	66	1	0	0	0	0.0	11.0	0.0	0	0	Left	25	4839.6	4850.6	LINESTRING(-95.506050 30.215123,-95.505764 30.215303,-95.505615 30.215363,-95.505007 30.215550,-95.504778 30.215660)
0	72	66	65	0	0	0	0	0.0	1.1	0.0	0	0	Straight	0	4850.6	4851.7	LINESTRING(-95.504778 30.215660,-95.504645 30.215659)
0	73	65	63	0	0	0	0	0.0	27.9	0.0	0	0	Straight	0	4851.7	4879.6	LINESTRING(-95.504645 30.215659,-95.504087 30.215920,-95.503937 30.215993)
0	74	63	64	0	0	0	0	0.0	2.8	0.0	0	0	Straight	0	4879.6	4882.4	LINESTRING(-95.503937 30.215993,-95.503723 30.216085)
0	75	64	68	0	0	0	0	0.0	0.7	0.0	0	0	Left	25	4907.4	4908.1	LINESTRING(-95.503723 30.216085,-95.503783 30.216185)
0	76	68	334	0	0	0	0	0.0	3.3	0.0	0	0	Straight	0	4908.1	4911.4	LINESTRING(-95.503783 30.216185,-95.504109 30.216714)
0	77	334	41	0	1	18	45	0.0	24.5	29.5	1	0	Straight	0	4911.4	4940.9	LINESTRING(-95.504109 30.216714,-95.504148 30.216777,-95.505400 30.218870,-95.506629 30.220899)
0	78	41	70	0	0	0	0	0.0	8.9	0.0	0	0	Straight	0	4940.9	4949.8	LINESTRING(-95.506629 30.220899,-95.506664 30.220957,-95.507024 30.221574)
0	79	70	71	1	0	0	0	0.0	3.9	0.0	0	0	Left	25	4974.8	4978.7	LINESTRING(-95.507024 30.221574,-95.507140 30.221518,-95.507252 30.221470)
0	80	71	100	0	0	0	0	0.0	11.5	0.0	0	0	Straight	0	4978.7	4990.2	LINESTRING(-95.507252 30.221470,-95.507756 30.221257,-95.507850 30.221218,-95.508097 30.221113,-95.508210 30.221080,-95.508464 30.221010)
0	81	100	106	0	1	144	360	0.0	15.5	55.5	1	0	Right	5	4995.2	5050.7	LINESTRING(-95.508464 30.221010,-95.508590 30.221415,-95.508650 30.221649,-95.508695 30.221800,-95.508739 30.221911)
0	82	106	105	0	1	108	270	0.0	41.7	71.7	1	0	Straight	0	5050.7	5122.4	LINESTRING(-95.508739 30.221911,-95.508957 30.222341,-95.509010 30.222456,-95.509026 30.222571,-95.509010 30.222697)
0	83	105	103	1	1	54	135	0.0	5.4	20.4	1	0	Straight	0	5122.4	5142.8	LINESTRING(-95.509010 30.222697,-95.509038 30.222760,-95.509042 30.222830,-95.509018 30.222875,-95.508961 30.222899)
0	84	103	104	1	0	0	0	0.0	2.7	0.0	0	0	Right	5	5147.8	5150.5	LINESTRING(-95.508961 30.222899,-95.508909 30.222872,-95.508884 30.222805)
0	85	104	105	1	0	0	0	0.0	3.5	0.0	0	0	Right	5	5155.5	5159.0	LINESTRING(-95.508884 30.222805,-95.508933 30.222735,-95.509010 30.222697)
0	86	105	106	0	1	126	315	0.0	30.3	65.3	1	0	Left	25	5184.0	5249.3	LINESTRING(-95.509010 30.222697,-95.509026 30.222571,-95.509010 30.222456,-95.508957 30.222341,-95.508739 30.221911)
0	87	106	102	0	1	72	180	0.0	76.5	96.5	1	0	Right	5	5254.3	5350.8	LINESTRING(-95.508739 30.221911,-95.509385 30.221667,-95.509490 30.221656,-95.509616 30.221674,-95.509696 30.221705,-95.509769 30.221754,-95.509838 30.221824,-95.509979 30.222089,-95.510008 30.222191,-95.510008 30.222264)
0	88	102	101	0	1	108	270	0.0	10.1	40.1	1	0	Right	5	5355.8	5395.9	LINESTRING(-95.510008 30.222264,-95.509955 30.222299,-95.509947 30.222362,-95.509987 30.222414,-95.510036 30.222428)
0	89	101	102	0	1	72	180	0.0	7.0	27.0	1	0	U	125	5520.9	5547.9	LINESTRING(-95.510036 30.222428,-95.509987 30.222414,-95.509947 30.222362,-95.509955 30.222299,-95.510008 30.222264)
0	90	102	106	0	1	198	495	0.0	55.6	110.6	1	0	Left	25	5572.9	5683.5	LINESTRING(-95.510008 30.222264,-95.510008 30.222191,-95.509979 30.222089,-95.509838 30.221824,-95.509769 30.221754,-95.509696 30.221705,-95.509616 30.221674,-95.509490 30.221656,-95.509385 30.221667,-95.508739 30.221911)
0	91	106	100	0	1	90	225	0.0	17.7	42.7	1	0	Right	5	5688.5	5731.2	LINESTRING(-95.508739 30.221911,-95.508695 30.221800,-95.508650 30.221649,-95.508590 30.221415,-95.508464 30.221010)
0	92	100	107	1	0	0	0	0.0	5.9	0.0	0	0	Right	5	5736.2	5742.1	LINESTRING(-95.508464 30.221010,-95.508840 30.220958,-95.509196 30.220951)
0	93	107	265	0	1	36	90	0.0	15.5	25.5	1	0	Left	25	5767.1	5792.6	LINESTRING(-95.509196 30.220951,-95.509220 30.220641,-95.509187 30.220470,-95.509165 30.220336)
